date,open,close,high,low,volume,money
2019-07-22,42.35,49.26,67.76,34.93,32538233.0,1445109747.0
2019-07-23,40.53,41.47,44.6,39.27,13024361.0,551425444.0
2019-07-24,41.78,44.12,44.26,41.78,12147516.0,524283436.0
2019-07-25,45.25,48.65,51.22,45.25,18494091.0,887351359.0
2019-07-26,47.74,44.45,47.74,44.34,11313605.0,517046978.0
2019-07-29,45.3,47.59,48.05,45.3,10768132.0,505889574.0
2019-07-30,48.43,49.59,50.6,47.42,15745945.0,778140178.0
2019-07-31,49.73,50.92,51.22,48.19,14714316.0,737081088.0
2019-08-01,49.95,54.84,55.67,49.41,17782338.0,934293830.0
2019-08-02,53.21,58.05,61.65,52.71,20658337.0,1186744577.0
2019-08-05,58.06,66.83,66.83,55.69,19296742.0,1190760005.0
2019-08-06,64.64,58.68,69.08,56.69,21358162.0,1392985189.0
2019-08-07,60.86,61.36,63.09,56.71,13454861.0,805624818.0
2019-08-08,60.86,55.79,61.67,55.7,10923684.0,637292227.0
2019-08-09,56.68,52.83,56.68,52.0,9684101.0,519488485.0
2019-08-12,52.71,51.1,53.19,49.2,7793693.0,397087059.0
2019-08-13,51.22,53.01,53.02,50.72,7778870.0,404338897.0
2019-08-14,53.7,53.74,54.75,53.21,6962642.0,375990190.0
2019-08-15,51.72,54.65,54.67,51.34,5853328.0,313053649.0
2019-08-16,56.7,54.82,58.16,54.72,9290728.0,525279618.0
2019-08-19,54.3,54.21,55.2,52.72,6729386.0,362406321.0
2019-08-20,53.36,53.06,54.5,53.0,4325870.0,232027683.0
2019-08-21,53.06,48.8,53.37,48.43,7620236.0,382137387.0
2019-08-22,48.73,48.32,49.47,47.74,3967597.0,192373306.0
2019-08-23,48.64,45.2,48.73,44.16,7329154.0,339311579.0
2019-08-26,45.46,45.7,46.24,44.75,3547234.0,162079158.0
2019-08-27,46.03,45.86,46.25,44.6,3808251.0,172922100.0
2019-08-28,45.65,44.6,46.13,44.58,3450813.0,156194203.0
2019-08-29,44.6,44.57,44.89,42.78,4540647.0,199012540.0
2019-08-30,44.83,44.33,45.04,44.08,3199679.0,142750196.0
2019-09-02,44.89,44.73,44.89,44.26,2328989.0,103929663.0
2019-09-03,44.6,47.7,48.16,44.46,6929620.0,325414261.0
2019-09-04,47.63,46.97,48.45,46.61,4203801.0,199431756.0
2019-09-05,47.55,47.15,47.73,46.75,3131071.0,147932962.0
2019-09-06,47.15,45.15,47.4,45.02,4060472.0,186860421.0
2019-09-09,45.16,45.35,45.65,44.89,2527693.0,114419771.0
2019-09-10,45.47,45.62,46.82,45.44,2816295.0,129733406.0
2019-09-11,45.67,45.04,46.05,44.8,1900400.0,86254087.0
2019-09-12,45.45,43.86,45.47,43.76,2761338.0,121971844.0
2019-09-16,44.26,44.12,44.49,43.86,1428776.0,62991190.0
2019-09-17,44.21,43.1,44.34,42.89,1940919.0,84601219.0
2019-09-18,43.16,42.1,43.56,41.42,2907098.0,122087435.0
2019-09-19,42.27,42.96,43.93,41.78,2974411.0,127882203.0
2019-09-20,42.96,42.88,43.29,42.37,1524929.0,65263979.0
2019-09-23,42.98,42.28,43.36,42.04,2183365.0,93130079.0
2019-09-24,42.27,43.28,43.61,42.02,3246163.0,139863380.0
2019-09-25,42.99,41.92,43.54,41.84,2567622.0,109307763.0
2019-09-26,41.89,38.39,42.42,38.39,4032876.0,159665517.0
2019-09-27,38.48,38.92,39.46,38.17,2261899.0,88000720.0
2019-09-30,38.66,36.48,38.69,36.0,2874863.0,106554318.0
2019-10-08,36.61,35.7,36.79,35.42,1628463.0,58441902.0
2019-10-09,35.7,36.19,36.39,35.41,1292287.0,46732953.0
2019-10-10,37.17,37.39,38.59,37.17,2889120.0,109302568.0
2019-10-11,37.0,36.76,37.24,36.6,1938538.0,71523552.0
2019-10-14,37.49,37.28,37.54,36.79,1559586.0,58061316.0
2019-10-15,37.27,36.52,37.57,36.51,1382208.0,51190926.0
2019-10-16,36.74,35.42,36.84,35.36,1763518.0,63350965.0
2019-10-17,35.42,35.14,35.75,34.91,1409511.0,49821245.0
2019-10-18,35.26,35.69,36.5,35.15,2125428.0,76459698.0
2019-10-21,35.78,34.36,35.78,33.91,1876624.0,64541354.0
2019-10-22,34.47,34.71,34.81,34.31,1127375.0,38967683.0
2019-10-23,34.86,36.6,37.3,34.61,3384093.0,121775071.0
2019-10-24,36.22,36.3,37.16,36.05,2576271.0,94531550.0
2019-10-25,36.3,35.58,36.66,35.32,1766487.0,63371350.0
2019-10-28,35.61,36.23,36.55,35.32,1852615.0,66690962.0
2019-10-29,36.21,35.31,36.69,35.31,2056009.0,74360141.0
2019-10-30,35.24,34.31,35.51,34.2,1824224.0,63338450.0
2019-10-31,34.36,32.11,34.7,31.93,2532740.0,83083037.0
2019-11-01,32.32,32.17,32.48,31.83,1134844.0,36527313.0
2019-11-04,32.27,32.31,33.0,32.23,1026322.0,33489067.0
2019-11-05,32.25,30.76,32.37,30.14,2636126.0,81309412.0
2019-11-06,30.76,30.76,30.76,30.76,0.0,0.0
2019-11-07,26.35,27.74,28.68,25.46,7007133.0,189972424.0
2019-11-08,26.58,26.81,27.61,26.55,3872283.0,104565452.0
2019-11-11,26.64,25.18,26.64,25.07,3031545.0,77777732.0
