,date,open,close,high,low,volume,money
321,2022-05-05,3191.08,3215.1,3230.27,3188.2,38256187200.0,408915381600.0
322,2022-05-06,3155.91,3145.63,3176.24,3136.4,34289714000.0,345916536400.0
323,2022-05-09,3133.71,3148.41,3160.75,3126.81,29178075800.0,299717742000.0
324,2022-05-10,3108.14,3181.72,3190.07,3099.4,37029291200.0,383636232300.0
325,2022-05-11,3181.23,3205.63,3249.97,3180.48,42361011900.0,472538673500.0
326,2022-05-12,3191.07,3201.84,3219.81,3178.7,34412919200.0,368583045400.0
327,2022-05-13,3215.51,3232.58,3234.47,3206.3,33138155900.0,340646821100.0
328,2022-05-16,3249.61,3221.49,3251.74,3210.59,33778731600.0,348678354000.0
329,2022-05-17,3224.39,3242.3,3242.3,3204.57,32981668000.0,351312725900.0
330,2022-05-18,3244.61,3233.8,3254.68,3218.67,31456189100.0,338244900800.0
331,2022-05-19,3192.68,3245.4,3245.4,3188.45,33610025600.0,359510626500.0
332,2022-05-20,3256.04,3297.33,3297.33,3256.04,37180523300.0,414711677000.0
333,2022-05-23,3301.45,3297.7,3301.53,3277.76,35284728400.0,380706257100.0
334,2022-05-24,3300.04,3218.12,3304.36,3218.12,41587750600.0,438193090900.0
335,2022-05-25,3217.29,3256.4,3256.57,3217.07,34187289100.0,341967920800.0
336,2022-05-26,3260.61,3272.82,3283.48,3227.04,36987973300.0,377003787600.0
337,2022-05-27,3285.32,3280.26,3302.08,3261.72,35895415200.0,372213430300.0
338,2022-05-30,3292.55,3299.85,3301.78,3272.65,34875956200.0,376122321300.0
339,2022-05-31,3300.76,3338.94,3341.21,3292.49,37315786900.0,431154318300.0
340,2022-06-01,3331.87,3334.46,3343.32,3311.25,36506685500.0,401813680000.0
341,2022-06-02,3322.03,3348.3,3350.2,3315.15,36110015300.0,412985088700.0
342,2022-06-06,3349.85,3390.95,3391.7,3333.85,42142355400.0,516644468800.0
343,2022-06-07,3390.0,3396.54,3408.51,3376.57,40164783700.0,481647268200.0
344,2022-06-08,3399.98,3419.7,3422.71,3369.6,43376299000.0,507872532800.0
345,2022-06-09,3415.16,3393.63,3426.91,3377.34,42233090600.0,467918173800.0
346,2022-06-10,3367.67,3441.79,3443.72,3364.15,43944326800.0,503321614700.0
347,2022-06-13,3411.91,3411.06,3429.38,3383.5,43822422800.0,511503952600.0
348,2022-06-14,3378.2,3446.12,3446.36,3348.35,45002427800.0,513465750500.0
349,2022-06-15,3446.33,3463.62,3519.21,3446.04,54995174800.0,621451670400.0
350,2022-06-16,3465.12,3442.85,3478.59,3434.6,43268950500.0,505494111600.0
351,2022-06-17,3422.03,3475.83,3482.69,3419.34,39483596900.0,496767685400.0
352,2022-06-20,3474.8,3474.54,3493.94,3450.91,41281331400.0,527179209400.0
353,2022-06-21,3472.93,3465.49,3489.3,3437.28,39410410100.0,471354987500.0
354,2022-06-22,3468.0049,3424.0640000000003,3470.0154,3423.3922,37520867100.0,440450868100.0
